Vehicle ID,Time (s),Vehicle Type,Vehicle Length (m),Vehicle Width (m),Longitudinal Position (m),Lateral Position (m),Longitudinal Speed (m/s),Lateral Speed (m/s),Wahoo Speed (m/s),Longitudinal Acceleration (m/s^2),Lateral Acceleration (m/s^2),Flag 1,Flag 2,Cadence (rpm),Bicycle Turn Angle (degree),Direction of the Vehicle (same side/opposite side),Vehicle 1 ID,Vehicle 1 Length,Vehicle 1 Width,Vehicle 1 Longitudinal Position,Vehicle 1 Latitudinal Position,Vehicle 1 Longitudinal Speed (m/s),Vehicle 1 Latitudinal Speed (m/s),Vehicle 1 Longitudinal Acceleration,Vehicle 1 Latitudinal Acceleration,Vehicle 2 ID,Vehicle 2 Length,Vehicle 2 Width,Vehicle 2 Longitudinal Position,Vehicle 2 Latitudinal Position,Vehicle 2 Longitudinal Speed (m/s),Vehicle 2 Latitudinal Speed (m/s),Vehicle 2 Longitudinal Acceleration,Vehicle 2 Latitudinal Acceleration,Vehicle 3 ID,Vehicle 3 Length,Vehicle 3 Width,Vehicle 3 Longitudinal Position,Vehicle 3 Latitudinal Position,Vehicle 3 Longitudinal Speed (m/s),Vehicle 3 Latitudinal Speed (m/s),Vehicle 3 Longitudinal Acceleration,Vehicle 3 Latitudinal Acceleration
1,29-01-2025 20:27:40:189,1,2.2,0.6,-373.5077,-6.058105,0,0,0,0,0,NoLane,0,0,0,same lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:40:396,1,2.2,0.6,-373.5077,-6.058105,0,0,0,0,0,NoLane,0,0,0,same lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:40:595,1,2.2,0.6,-373.5077,-6.058105,0,0,0,0,0,NoLane,0,0,0,same lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:40:815,1,2.2,0.6,-373.5077,-6.058105,0,0,0,0,0,NoLane,0,0,0,same lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:41:31,1,2.2,0.6,-346.7943,-6.058105,121.434279338583,0,0,551.930368967967,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:41:237,1,2.2,0.6,-305.2943,-6.058105,207.516550524199,0,0,1037.49950528163,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:41:435,1,2.2,0.6,-277.8943,-6.058105,137.010896814037,-2.38437595739938E-06,0,684.999520778846,-1.19209232707383E-05,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:41:634,1,2.2,0.6,-263.9943,-6.058105,69.5055129085748,0,0,347.499681711329,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:41:851,1,2.2,0.6,-257.2943,-6.058105,30.4570663552484,0,0,138.430268312162,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:42:56,1,2.2,0.6,-248.5943,-6.058105,43.5033262079341,0,0,217.498919966482,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:42:276,1,2.2,0.6,-242.2943,-6.058105,28.6386957301793,0,0,130.165600580108,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:42:469,1,2.2,0.6,-241.7943,-6.058105,2.50019642344033,0,0,12.4999642372899,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:42:691,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:42:917,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:43:109,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:43:343,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:43:529,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:43:759,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:43:979,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:44:178,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:44:395,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:44:598,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:44:818,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:45:33,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:45:248,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:45:479,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:45:679,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:45:895,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:46:110,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:46:312,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:46:528,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:46:757,1,2.2,0.6,-241.7943,-6.058105,0,0,0,0,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:46:969,1,2.2,0.6,-236.0843,-6.058105,25.9566208329035,0,0,117.97505893912,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:47:189,1,2.2,0.6,-226.7143,-6.058105,42.5944271094041,0,0,193.596148907927,0,NoLane,0,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:47:400,1,2.2,0.6,-221.9643,-6.058105,23.7518093940377,0,0,118.749094014584,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:47:611,1,2.2,0.6,-220.7443,-6.058105,5.54592104037523,0,0,25.2067941377955,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,0,0,0,0,0,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:48:338,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-264.1,-2.821655,-1200.54901364914,-12.8267162761664,-5456.59781973698,-58.298521152564,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:48:362,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-264.0979,-2.821662,0.00929472193925102,-3.0346573495689E-05,0.0422453051830174,-0.000137927768787837,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:48:650,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-264.0751,-2.821705,0.103629662484936,-0.000196169771897731,0.471007709956556,-0.00089161223542228,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:48:678,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-264.0254,-2.821652,0.248584610806996,0.000265856968471647,1.24281888716692,0.00132917343768331,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:48:896,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-263.926,-2.821562,0.451836426657881,0.000409680518106864,2.05364405800335,0.00186204102204211,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:49:103,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-263.7948,-2.821486,0.656025317286235,0.00037792223769288,3.27985168565413,0.00188945282397135,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:49:321,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-263.5768,-2.821398,0.991071363845227,0.000401010030951163,4.50452353404236,0.00182263274644333,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:49:540,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-263.2274,-2.821258,1.58828763406694,0.000636194237213194,7.21890297075174,0.00289155715280215,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:49:766,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-262.6944,-2.82098,2.42287042789581,0.00126588563724874,11.0121530600209,0.00575355835514976,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:49:976,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-261.9301,-2.820483,3.47457634082692,0.0022575780931656,15.7923147303506,0.010260929759031,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:50:182,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-261.0244,-2.819777,4.5288484220565,0.00352767161303859,22.6423443421362,0.0176368798300669,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:50:406,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-259.8028,-2.818669,5.55313488568877,0.00503755303746218,25.2395818230937,0.0228962081228882,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:50:621,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-258.3465,-2.81738,6.61992292864357,0.00586122390945307,30.0881151944538,0.0266397633430222,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:50:838,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-256.6627,-2.817429,7.65427288056978,-0.000224347882628843,34.7893240816864,-0.00101968029068151,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:51:64,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-254.7544,-2.817666,8.67471835343281,-0.0010751404073069,39.427506837267,-0.00488662617424807,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:51:257,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-252.8307,-2.817675,9.61956826031395,-4.53029811745408E-05,48.0938103187405,-0.000226495922116439,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:51:481,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-250.5108,-2.817625,10.5456707538386,0.000225432666048221,47.931182179073,0.00102461516556814,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:51:687,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-248.2743,-2.817591,11.1832554960041,0.000169290087546968,55.9115912498635,0.000846379498435114,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:51:896,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-245.8102,-2.817574,11.2016451300903,7.911819529577E-05,50.9126546777739,0.00035960051483882,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:52:121,1,2.2,0.6,-220.7443,-6.058105,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-243.346,-2.817567,11.2015965723253,3.35979920845128E-05,50.9122132784378,0.000152705744015105,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:52:344,1,2.2,0.6,-220.7443,-4.280002,0,8.08292690164595,0,0,36.7375932237485,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-240.8819,-2.817562,11.2015965723253,1.95085115329429E-05,50.9122132784378,8.86678513636093E-05,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:52:557,1,2.2,0.6,-220.7443,-2.820004,0,6.63690459533739,0,0,30.1654290836315,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-238.4177,-2.81756,11.2016451300903,1.19219198390886E-05,50.9126546777739,5.41863789483154E-05,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:52:762,1,2.2,0.6,-220.7443,-2.820031,0,-0.000134716759808503,0,0,-0.000673527347346252,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-236.1776,-2.817557,11.2015674378684,1.1921837151195E-05,56.0031432857506,5.96041900306418E-05,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:52:982,1,2.2,0.6,-220.7443,-2.900049,0,-0.363748612399539,0,0,-1.6532756820576,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-233.7134,-2.817556,11.2016451300903,6.50286536677562E-06,50.9126546777739,2.95562066990811E-05,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:53:180,1,2.2,0.6,-220.7443,-2.900052,0,-1.66905720116729E-05,0,0,-8.34458660428985E-05,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-231.4733,-2.817556,11.2015674378684,0,56.0031432857506,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:53:406,1,2.2,0.6,-220.7443,-2.900053,0,-1.0838108944626E-06,0,0,-4.92603444984685E-06,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-229.0091,-2.817556,11.2016451300903,0,50.9126546777739,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:53:620,1,2.2,0.6,-220.7443,-2.900053,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-226.545,-2.817556,11.2015965723253,0,50.9122132784378,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:53:826,1,2.2,0.6,-220.7443,-2.900053,0,0,0,0,0,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-224.3048,-2.817556,11.2015674378684,0,56.0031432857506,0,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:54:46,1,2.2,0.6,-220.0206,-2.898611,3.28999901025637,0.00655488828970982,0,14.9533913594039,0.0297926563526737,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-221.8983,-2.818986,10.9395189623991,-0.00650286536677562,49.7212636898718,-0.0295562066990811,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:54:244,1,2.2,0.6,-218.6348,-2.829136,6.92946770069999,0.347398758034675,0,34.6444347801143,1.73684821623589,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-220.1912,-2.85254,8.53626429952889,-0.167781975147342,42.6777444623881,-0.838839568396238,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:54:464,1,2.2,0.6,-217.7409,-2.704229,4.06319837285314,0.567807443798063,0,18.4676637442002,2.58074452224031,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-218.6698,-2.978913,6.91599673877045,-0.574467461744536,31.4339322148115,-2.61101500393462,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:54:676,1,2.2,0.6,-216.6165,-2.56219,5.1113562241315,0.645686843241462,0,23.2316513647849,2.93471457970296,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-217.5407,-3.143562,5.1326509405859,-0.748467881796035,23.3284380896555,-3.40186520468529,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:54:881,1,2.2,0.6,-216.3811,-2.660951,1.17745786187034,-0.493846605599954,0,5.88679590753833,-2.4690260865723,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-216.6458,-3.27488,4.47513339258807,-0.656641676266951,22.3737917035341,-3.28293322227872,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:55:104,1,2.2,0.6,-216.3209,-2.592347,0.273501846839427,0.311863333448931,0,1.24309464548775,1.41745163484008,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-215.6024,-3.418663,4.7428258380656,-0.653612752312667,21.5566420187346,-2.97073866963469,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:55:297,1,2.2,0.6,-216.3997,-2.599356,-0.393859349596597,-0.035049009040798,0,-1.96913170520431,-0.175230358271084,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-214.5195,-3.507222,5.41507010852772,-0.442829487878846,27.073081412254,-2.21396187617417,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
1,29-01-2025 20:27:55:518,1,2.2,0.6,-216.3781,-2.60172,0.0978030951163053,-0.0107427335859133,0,0.44452534875418,-0.048826853466882,NoLane,150,0,0,opposite traffic lane,2,2.1,0.8,-213.0222,-3.445324,6.80633241722515,0.281380068231275,30.9354963450382,1.27890198990369,3,9.5,3,0,0,0,0,0,0,4,9.5,3,0,0,0,0,0,0
